"","MeanRandom","X.Intercept.","ObservedPair1","Sex1Male","s.AgeMonth1.","s.Ind1.","s.Ind2.","p..Intercept.","p.ObservedPair","p.SexM","p.s.AgeMonth","p.s.Ind1","p.s.Ind2","dev.expl","NbDyads","Type"
"jd3317","0.774627941176471","0.785836264817058","-0.00754118863850396","-0.0016435925375478","2.46284861434312","14.009018761369","0.000199406619639255","5.08812055980839e-119","0.660438299512908","0.947119365679899","0","8.95262179501088e-06","0.309788610889769","44.0329296819484","136","BC"
"jd4317","0.673133756538584","0.693040296547238","-0.00339397427871763","-0.021651931354683","2.80090197821991","14.9445566595215","0.000164665637603405","2.31327593415757e-124","0.80782077398342","0.296542317788603","0","1.15959816326949e-06","0.666040853739205","55.4226874075662","136","UU"
"jd5317","0.0807364992017407","0.0836512386727","-0.00128267799571504","-0.00433866938791618","2.4644849879785","11.8452035183188","0.00170401554161197","2.22583441038445e-89","0.628843229955155","0.229797767289789","0","0.000421614725586883","0.206431365281317","28.9829749837476","136","WU"
"jd1318","248.698529411765","232.950965080264","2.24970357411668","28.9503846741334","2.57413620447863","7.38905245933701","0.0025045953642349","3.99695149151621e-47","0.873617634369902","0.0927535337930463","0","0.00277896162968472","0.776236296994029","46.2182216852085","136","NumberSharedASV"
"jd2318","46.4129624014672","46.3068387063717","1.11837071387755","-0.247550503688053","1.00041011036575","3.90756038623363","0.00351944362333891","3.14897087132831e-89","0.520552896773974","0.898464839749998","0","0.022857080967709","0.295820329986735","20.9972542487544","136","PropSharedASV"
"jd3318","0.781104779411765","0.786900147882206","-0.0140179525208447","-0.00587081667503869","1.92881260608548","6.34903842179305","0.000280771513512221","1.18263606833924e-133","0.430172350986841","0.779821229239538","0","0.00922655358912938","0.552122715625182","37.9788428605597","136","BC"
"jd4318","0.671331478625518","0.686310691493976","-0.00159167873111117","-0.018738335057661","2.70335321502154","10.928157939416","0.000109195211773241","1.19945437475061e-128","0.913510578787316","0.336037720966667","0","9.11846024416185e-05","0.931714380303032","50.6991660695349","136","UU"
"jd5318","0.0834086163187253","0.0856696352017319","-0.00381983572837301","-0.0041904212245696","2.09508500692532","6.91565106520422","3.2725322754291","3.83451579197296e-90","0.193946029613144","0.238729862352135","0","0.007492010412395","0.0235222555966305","26.3955701479944","136","WU"
"jd1319","252.639705882353","230.727999155679","-1.69142592281743","35.0749152571119","2.57469604052108","12.2441816313385","0.00224911848790931","4.81163993243568e-41","0.904040841904322","0.0699359146703678","0","2.26093753450396e-05","0.950446031939342","49.7433619276651","136","NumberSharedASV"
"jd2319","46.927758485919","46.0878103777532","0.603605179725221","0.345359910565816","1.17416857866418","10.7669059171339","0.000700259289822697","1.89476047901502e-79","0.720840128963444","0.876512143431875","0","7.28677682422241e-05","0.897835889049813","28.7961013769993","136","PropSharedASV"
