"","MeanRandom","X.Intercept.","ObservedPair1","Sex1Male","s.AgeMonth1.","s.Ind1.","s.Ind2.","p..Intercept.","p.ObservedPair","p.SexM","p.s.AgeMonth","p.s.Ind1","p.s.Ind2","dev.expl","NbDyads","Type"
"jd315","0.659089698492462","0.662993557255493","-0.0316651329052182","-0.00761331937717905","4.40332459752057","5.89926581772169","1.91279207281399","0","0.00153384636751414","0.496309330396678","0","0.0083568290111331","0.0335937629972329","41.51813870746","398","BC"
"jd415","0.571371931966059","0.574892855306378","-0.0183631510929359","-0.00711922504627452","5.73710297210982","13.4015064253169","0.0325523060132336","0","0.0137003285890285","0.448729154159527","0","0.000120803566878158","0.0615638690511073","51.1027844659307","398","UU"
"jd515","0.0727585639268408","0.07411723247603","-0.00453730705693306","-0.00314224063811824","4.20566659946765","0.0390987318688052","0.465564781070943","8.76816788476647e-299","0.0020302478986207","0.0365368866871863","0","0.0597106677885655","0.0565558653563873","21.4512710980808","398","WU"
"jd116","335.718592964824","327.647894509706","19.2033452491706","18.7824353620633","5.52566177410627","0.00781133194147022","0.00665167979595426","5.06242586904681e-268","0.00833385632320944","0.0115546431709243","0","0.17212963763962","0.68094547175573","46.9615455475572","398","NumberSharedASV"
"jd216","53.1325815293616","53.2844394990494","3.28512872714741","-0.353830050075221","4.0943132492867","0.00874622423218302","0.0241037592138514","0","0.000608189981711464","0.716699274229634","0","0.0779325485687961","0.0708401906044518","26.4311322255116","398","PropSharedASV"
"jd316","0.659122989949749","0.661372187635138","-0.0316420265032588","-0.00472726531288623","4.59747534062292","2.77392315992802","0.000634490773159449","0","0.00172823306835845","0.65862616417008","0","0.0258481036674472","0.426490127326672","41.0604276397902","398","BC"
"jd416","0.571463463062953","0.576398545575789","-0.0184542119265129","-0.0107719297071818","5.91914905366623","7.43707913576093","0.00175085521094888","0","0.0128813287737691","0.20322482393226","0","0.00439226777831236","0.401226882975089","51.688782570781","398","UU"
"jd516","0.0729958114476296","0.073830037101148","-0.00476925289108134","-0.00213474496099405","4.5100056677434","9.37127456582484","0.00526941225899726","8.2463549255748e-278","0.000889545233940331","0.205284097838296","0","0.00220391244075158","0.304981887856214","22.5799189509102","398","WU"
"jd117","336.20351758794","327.580626032746","18.7186172337219","19.8487279649097","5.53347289670381","4.00905888985103","0.0120818908589774","5.03679965297803e-258","0.00991964948811005","0.0115839807592256","0","0.0175681683583397","0.290504973515838","46.8488029327905","398","NumberSharedASV"
"jd217","53.1586785491331","53.2882646412091","3.25935893145061","-0.229546954225187","4.0786670693618","7.22863861437971","0.0135976361870305","1.24929646714989e-316","0.000425776666025851","0.826613026420675","0","0.00523050482114773","0.213680767526256","28.260189668398","398","PropSharedASV"
"jd317","0.661112939698492","0.66910873523925","-0.0336320162695636","-0.0180484324376424","4.78133571283844","3.86629548098795","0.00223295830286748","0","0.000664225384514556","0.0899577508628425","0","0.0174006301838495","0.106505792087361","41.6623939532438","398","BC"
"jd417","0.57110048853424","0.578038289699603","-0.0180912788344358","-0.0153936364974217","5.82610019134212","11.8000832825386","0.00474638496595841","0","0.0131497304735541","0.0856002725720753","0","0.000414475896431621","0.0772740844994575","52.5612321926909","398","UU"
"jd517","0.0719046242012167","0.0732861433748856","-0.00367814225559043","-0.00321549309883477","4.45245977097993","0.00469469098533177","0.00142922422473071","4.99293337175588e-304","0.0101497495352515","0.0276838458752193","0","0.0735525046441375","0.327086198253961","19.5791514123321","398","WU"
"jd118","341.404522613065","331.541921101594","13.5171187380001","22.9537732763844","5.58671393013848","0.00347312817252014","0.0108497960371139","4.19328228216566e-267","0.0670793416424066","0.00238878430127103","0","0.16333265343715","0.31404314375496","44.0877171857075","398","NumberSharedASV"
"jd218","54.0849870317355","54.0508046123973","2.3329077737475","0.0794888593737489","4.02247295418484","0.0014228040114693","0.00584259233235075","0","0.0140933431429083","0.934582294989579","0","0.123340112918619","0.204545504116654","22.518816784715","398","PropSharedASV"
"jd318","0.650690326633166","0.655135849940968","-0.0232094077089331","-0.00995611114804983","4.56696577159242","4.31397837563773","0.000386212414554379","0","0.0205315194155736","0.360135059495314","0","0.0158343933207379","0.598354643667817","40.293270015298","398","BC"
"jd418","0.569778753956766","0.575078867984662","-0.0167694224324086","-0.0123859040448938","5.77436926830112","9.29317073255233","0.00361475770513114","0","0.0241940029287629","0.156992751097871","0","0.00218026573909513","0.134510338294826","50.8391605085789","398","UU"
"jd518","0.0703667784376859","0.0719659138798714","-0.00214028599560638","-0.00384848399128131","4.64100228341534","4.40733731523866","0.00259262631363865","1.921337381897e-295","0.121884671011012","0.0107499920899195","0","0.0166590508937597","0.42652703349769","21.5689048090011","398","WU"
"jd119","341.052763819096","337.093603825985","13.8343545024123","8.69255238966812","5.38418878631267","3.75045907397676","0.848995778548842","1.92886404907666e-267","0.0541323667940852","0.263490433329939","0","0.0193323691123135","0.0513091811542539","47.0874373200491","398","NumberSharedASV"
"jd219","54.0587947450031","54.9422017709504","2.34732917682979","-2.12701519700583","3.51863702436611","0.0134503911781733","4.35779908340897","0","0.0101316825241349","0.0252914189699395","0","0.0801697001121827","0.014435526335093","27.1066259756545","398","PropSharedASV"
"jd319","0.660568592964824","0.660032067887031","-0.0330875687578434","0.00345496962782964","4.24348017973505","9.68551143920355","0.0022104825993454","0","0.000866263774988845","0.768133457071753","0","0.0013452557249829","0.0993071251322504","42.0746118774191","398","BC"
"jd419","0.567360014101779","0.569126766434414","-0.0143507180718841","-0.00295956496779467","5.78397202202968","15.7814102267687","0.00305841640598071","0","0.0489890791542461","0.758090675607104","0","1.92694160028317e-05","0.139267169985729","52.3588177667875","398","UU"
"jd519","0.0722056433420639","0.0732872315858908","-0.00396899613571876","-0.00238985850861292","4.62784274590859","0.362945996667542","5.00440724008565","1.17386743351534e-290","0.00590121802166857","0.114159492482336","0","0.0517147283791894","0.0124842702402302","22.7062235998695","398","WU"
"jd120","332.786432160804","323.678096909511","22.1356373775431","20.8846323713602","5.48837006420862","4.29195116151489","0.00841753348708968","4.89979904907479e-249","0.00280146821285499","0.0094824612534175","0","0.0162097775959067","0.402206588669623","44.1949496993217","398","NumberSharedASV"
"jd220","52.7909229973088","52.7780983037051","3.62696830970775","0.070502587494261","3.95287888409827","4.19762811518054","0.0177244709028786","2.46572610652835e-316","0.000132263189451167","0.94515937881278","0","0.0170097963788851","0.0733479291360688","23.6118179391574","398","PropSharedASV"
"jd320","0.668930778894472","0.672697510793559","-0.0414498093560218","-0.00876656224282941","4.59661014605128","0.000802991755067833","0.00135458864602834","0","5.35202211243189e-05","0.400501390706011","0","0.0755033726056987","0.217811035548937","37.9285234525537","398","BC"
"jd420","0.574707374072277","0.579377297032284","-0.0216981639023356","-0.011037487906857","5.72936887867334","11.4614181934904","0.00223503535362151","0","0.00378479215548102","0.226792145861229","0","0.000493935089353581","0.18800748747092","49.9898129735397","398","UU"
"jd520","0.0720150750896183","0.0734019643687191","-0.00378857010232063","-0.0033010910707853","4.34873181239249","2.45169465318047","0.00366233705896267","7.84978580219684e-286","0.0111596707943164","0.036437392067425","0","0.0300635062129828","0.253205876832119","18.9193745607808","398","WU"
"jd121","339.650753768844","331.678477702116","15.2712791387253","18.3266911882903","5.51208607084231","2.60112679586613","0.0078074126578501","5.59849875707199e-269","0.0327629009263187","0.0157571381828441","0","0.0284983142108132","0.607609380144871","46.916240770684","398","NumberSharedASV"
"jd221","53.8461902489655","54.1715572286468","2.57170931661584","-0.757313171393239","4.08599038487782","0.00695247288734098","0.00479887506295491","0","0.00514626084945906","0.418703014840334","0","0.0849524354742679","0.716342528528423","25.1673092407539","398","PropSharedASV"
"jd321","0.659482035175879","0.664060338433089","-0.0320010971619067","-0.0106558068592817","4.65734197866736","0.00066794317693258","0.000508683710901908","0","0.00116818864054045","0.288405342949775","0","0.0620034974575387","0.646686148517261","41.2931501351278","398","BC"
"jd421","0.570263063307988","0.574048589388888","-0.017253915534391","-0.00879613877901639","5.76287064378379","7.6194898588722","0.000617172843288366","0","0.0179416231822134","0.291610189985251","0","0.00441273997921643","0.549350885714552","51.3054552707015","398","UU"
